TaxID	Sample	NoReads	TotReads	RelAbundance	AvgRelAbundance	Prevalence	Species	Sociality	Sex	Tissue	Location	NucleotideType	Project.Accession	YearCollected	Month	LibraryLayout	LibrarySelection	SequenceInstrument	Platform_Gen	Platform_Spec	Genus	Tribe	Continent	tax_name	genus	family	order	class	phylum
TRH162	SRR11440495	174	242	0.71900826446281	0.119834710743802	0.166666666666667	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Leishmania	Leishmania	Trypanosomatidae	Trypanosomatida	Kinetoplastea	Euglenozoa
TRH130	SRR11440496	266	406	0.655172413793103	0.172018687406773	0.5	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Parastagonospora	Parastagonospora	Phaeosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota
TRH13	SRR13442830	724	1599	0.452782989368355	0.144386137325804	0.333333333333333	Tetragonula carbonaria	Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Tetragonula	Meliponini	Oceania	Alternaria	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota
TRH116	SRR11426432	296	673	0.439821693907875	0.0867189686377336	0.5	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Fusarium	Fusarium	Nectriaceae	Hypocreales	Sordariomycetes	Ascomycota
TRH153	SRR11426433	44	106	0.415094339622642	0.0883766857776536	0.5	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Cladosporium	Cladosporium	Cladosporiaceae	Cladosporiales	Dothideomycetes	Ascomycota
TRH13	SRR13442818	110	266	0.413533834586466	0.144386137325804	0.333333333333333	Tetragonula carbonaria	Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Tetragonula	Meliponini	Oceania	Alternaria	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota
TRH54	SRR13442818	100	266	0.37593984962406	0.0698501853647991	0.5	Tetragonula carbonaria	Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Tetragonula	Meliponini	Oceania	Penicillium	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota
TRH130	SRR11426432	244	673	0.362555720653789	0.172018687406773	0.5	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Parastagonospora	Parastagonospora	Phaeosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota
TRH127	SRR13442830	461	1599	0.288305190744215	0.0834597636073127	0.5	Tetragonula carbonaria	Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Tetragonula	Meliponini	Oceania	Aureobasidium	Aureobasidium	Saccotheciaceae	Dothideales	Dothideomycetes	Ascomycota
TRH23	SRR13442818	56	266	0.210526315789474	0.100523987061622	0.666666666666667	Tetragonula carbonaria	Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Tetragonula	Meliponini	Oceania	Aspergillus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota
TRH159	SRR11426433	22	106	0.207547169811321	0.0345911949685535	0.166666666666667	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Clavispora	Clavispora	Metschnikowiaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH23	SRR11440495	49	242	0.202479338842975	0.100523987061622	0.666666666666667	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Aspergillus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota
TRH181	SRR11440496	78	406	0.192118226600985	0.0357720496492574	0.333333333333333	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Colletotrichum	Colletotrichum	Glomerellaceae	Glomerellales	Sordariomycetes	Ascomycota
TRH111	SRR11426433	20	106	0.188679245283019	0.0314465408805031	0.166666666666667	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Metschnikowia	Metschnikowia	Metschnikowiaceae	Saccharomycetales	Saccharomycetes	Ascomycota
TRH127	SRR11426433	20	106	0.188679245283019	0.0834597636073127	0.5	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Aureobasidium	Aureobasidium	Saccotheciaceae	Dothideales	Dothideomycetes	Ascomycota
TRH23	SRR11440496	41	406	0.100985221674877	0.100523987061622	0.666666666666667	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Aspergillus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota
TRH23	SRR11426432	60	673	0.0891530460624071	0.100523987061622	0.666666666666667	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Aspergillus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota
TRH171	SRR11440495	19	242	0.0785123966942149	0.0169419764763445	0.333333333333333	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Cercospora	Cercospora	Mycosphaerellaceae	Mycosphaerellales	Dothideomycetes	Ascomycota
