TaxID	Sample	NoReads	TotReads	RelAbundance	AvgRelAbundance	Prevalence	Species	Sociality	Sex	Tissue	Location	NucleotideType	Project.Accession	YearCollected	Month	LibraryLayout	LibrarySelection	SequenceInstrument	Platform_Gen	Platform_Spec	Genus	Tribe	Continent	tax_name	genus	family	order	class	phylum
TRH776	AM_N_068	331	331	1	0.0185791085706642	0.0344827586206897	Apis mellifera	Eusocial	Female	abdomen	United Kingdom	RNA	CompHym22	2019	July	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Apis	Apini	Europe	Betapartitivirus	NA	Betapartitivirus	Durnavirales	Duplopiviricetes	Pisuviricota
TRH778	SRR10034523	1232	1232	1	0.368434729712589	0.431034482758621	Apis cerana	Eusocial	Female	midgut	China	RNA	PRJNA562784	2020	NA	Paired	PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Apis	Apini	Asia	Iflavirus	NA	Iflavirus	Picornavirales	Pisoniviricetes	Pisuviricota
TRH778	SRR13189063	2526	2526	1	0.368434729712589	0.431034482758621	Apis mellifera	Eusocial	Female	gut	China	RNA	PRJNA681941	2020	NA	Paired	PCR	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Asia	Iflavirus	NA	Iflavirus	Picornavirales	Pisoniviricetes	Pisuviricota
TRH778	SRR13189066	5399751	5399751	1	0.368434729712589	0.431034482758621	Apis mellifera	Eusocial	Female	gut	China	RNA	PRJNA681941	2020	NA	Paired	PCR	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Asia	Iflavirus	NA	Iflavirus	Picornavirales	Pisoniviricetes	Pisuviricota
TRH778	SRR13404641	738197	738197	1	0.368434729712589	0.431034482758621	Apis mellifera	Eusocial	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Apis	Apini	Asia	Iflavirus	NA	Iflavirus	Picornavirales	Pisoniviricetes	Pisuviricota
TRH778	SRR15496106	228	228	1	0.368434729712589	0.431034482758621	Apis mellifera	Eusocial	Female	abdomen	China	RNA	PRJNA754836	2021	May	Paired	PCR	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Asia	Iflavirus	NA	Iflavirus	Picornavirales	Pisoniviricetes	Pisuviricota
TRH778	SRR15496109	212	212	1	0.368434729712589	0.431034482758621	Apis mellifera	Eusocial	Female	abdomen	China	RNA	PRJNA754836	2021	May	Paired	PCR	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Asia	Iflavirus	NA	Iflavirus	Picornavirales	Pisoniviricetes	Pisuviricota
TRH778	SRR15496114	772470	772470	1	0.368434729712589	0.431034482758621	Apis mellifera	Eusocial	Female	abdomen	China	RNA	PRJNA754836	2021	May	Paired	PCR	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Asia	Iflavirus	NA	Iflavirus	Picornavirales	Pisoniviricetes	Pisuviricota
TRH778	SRR18500078	3753207	3753207	1	0.368434729712589	0.431034482758621	Apis mellifera	Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Oceania	Iflavirus	NA	Iflavirus	Picornavirales	Pisoniviricetes	Pisuviricota
TRH778	SRR18500080	92477	92477	1	0.368434729712589	0.431034482758621	Apis mellifera	Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Oceania	Iflavirus	NA	Iflavirus	Picornavirales	Pisoniviricetes	Pisuviricota
TRH778	SRR18500085	17994	17994	1	0.368434729712589	0.431034482758621	Apis mellifera	Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Oceania	Iflavirus	NA	Iflavirus	Picornavirales	Pisoniviricetes	Pisuviricota
TRH778	SRR5387738	4602858	4602858	1	0.368434729712589	0.431034482758621	Apis mellifera	Eusocial	Unknown	whole body	China	RNA	PRJNA380316	2015	NA	Paired	POLYA	Illumina NextSeq 500	Illumina	Illumina NextSeq	Apis	Apini	Asia	Iflavirus	NA	Iflavirus	Picornavirales	Pisoniviricetes	Pisuviricota
TRH778	SRR8335255	294	294	1	0.368434729712589	0.431034482758621	Apis mellifera	Eusocial	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Apis	Apini	Asia	Iflavirus	NA	Iflavirus	Picornavirales	Pisoniviricetes	Pisuviricota
TRH778	SRR8754037	450	450	1	0.368434729712589	0.431034482758621	Apis mellifera	Eusocial	Female	whole body	North Dakota	RNA	PRJNA495845	2012	October	Paired	RANDOM	Illumina NextSeq 500	Illumina	Illumina NextSeq	Apis	Apini	North America	Iflavirus	NA	Iflavirus	Picornavirales	Pisoniviricetes	Pisuviricota
TRH778	SRR8754040	80638	80638	1	0.368434729712589	0.431034482758621	Apis mellifera	Eusocial	Female	whole body	North Dakota	RNA	PRJNA495845	2012	October	Paired	RANDOM	Illumina NextSeq 500	Illumina	Illumina NextSeq	Apis	Apini	North America	Iflavirus	NA	Iflavirus	Picornavirales	Pisoniviricetes	Pisuviricota
TRH778	SRR8754042	706	706	1	0.368434729712589	0.431034482758621	Apis mellifera	Eusocial	Female	whole body	North Dakota	RNA	PRJNA495845	2012	October	Paired	RANDOM	Illumina NextSeq 500	Illumina	Illumina NextSeq	Apis	Apini	North America	Iflavirus	NA	Iflavirus	Picornavirales	Pisoniviricetes	Pisuviricota
TRH778	SRR8754044	6906	6906	1	0.368434729712589	0.431034482758621	Apis mellifera	Eusocial	Female	whole body	North Dakota	RNA	PRJNA495845	2012	October	Paired	RANDOM	Illumina NextSeq 500	Illumina	Illumina NextSeq	Apis	Apini	North America	Iflavirus	NA	Iflavirus	Picornavirales	Pisoniviricetes	Pisuviricota
TRH787	SRR5117442	535043	535043	1	0.13587016481498	0.172413793103448	Apis mellifera	Eusocial	Female	whole body	Australia	RNA	PRJNA357523	2013	January	Paired	NA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Apis	Apini	Oceania	Sinaivirus	NA	Sinaivirus	Nodamuvirales	Magsaviricetes	Kitrinoviricota
TRH787	SRR5117444	14893	14893	1	0.13587016481498	0.172413793103448	Apis mellifera	Eusocial	Female	whole body	Australia	RNA	PRJNA357523	2013	October	Paired	NA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Apis	Apini	Oceania	Sinaivirus	NA	Sinaivirus	Nodamuvirales	Magsaviricetes	Kitrinoviricota
TRH788	SRR13404634	35654	35654	1	0.229500277949521	0.362068965517241	Apis mellifera	Eusocial	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Apis	Apini	Asia	Triatovirus	NA	Triatovirus	Picornavirales	Pisoniviricetes	Pisuviricota
TRH788	SRR13442828	16284	16284	1	0.229500277949521	0.362068965517241	Apis mellifera	Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	October	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Apis	Apini	Oceania	Triatovirus	NA	Triatovirus	Picornavirales	Pisoniviricetes	Pisuviricota
TRH788	SRR18500044	1796	1796	1	0.229500277949521	0.362068965517241	Apis mellifera	Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Oceania	Triatovirus	NA	Triatovirus	Picornavirales	Pisoniviricetes	Pisuviricota
TRH788	SRR5109829	116	116	1	0.229500277949521	0.362068965517241	Apis mellifera	Eusocial	Female	whole body	Netherlands	RNA	PRJNA357165	2014	July	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Apis	Apini	Europe	Triatovirus	NA	Triatovirus	Picornavirales	Pisoniviricetes	Pisuviricota
TRH788	SRR8867393	13378	13378	1	0.229500277949521	0.362068965517241	Apis mellifera	Eusocial	Female	pooled whole bodies	Hawaii	RNA	PRJNA531527 	2012	December	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Apis	Apini	North America	Triatovirus	NA	Triatovirus	Picornavirales	Pisoniviricetes	Pisuviricota
TRH792	SRR1380984	15803	15803	1	0.0459314757627054	0.189655172413793	Apis cerana	Eusocial	Female	gut	South Korea	RNA	PRJNA235974	2013	NA	Paired	POLYA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Apis	Apini	Asia	Aparavirus	NA	Aparavirus	Picornavirales	Pisoniviricetes	Pisuviricota
TRH793	SRR13442831	3939	3939	1	0.0355622518820665	0.0862068965517241	Apis mellifera	Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Apis	Apini	Oceania	Capillovirus	NA	Capillovirus	Tymovirales	Alsuviricetes	Kitrinoviricota
TRH793	SRR18500086	14224	14224	1	0.0355622518820665	0.0862068965517241	Apis mellifera	Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Oceania	Capillovirus	NA	Capillovirus	Tymovirales	Alsuviricetes	Kitrinoviricota
TRH795	SRR5109833	9336	9336	1	0.034357890030016	0.0344827586206897	Apis mellifera	Eusocial	Female	whole body	South Africa	RNA	PRJNA357165	2013	March	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Apis	Apini	Africa	Peribunyaviridae	NA	Peribunyaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota
TRH803	SRR1790687	310	310	1	0.0286435307987032	0.0344827586206897	Apis mellifera	Eusocial	Female	pool of abdomens and fat bodies	California	RNA	PRJNA274674	2015	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Apis	Apini	North America	Nepovirus	NA	Nepovirus	Picornavirales	Pisoniviricetes	Pisuviricota
TRH804	SRR18500061	100279	100279	1	0.102413054736104	0.137931034482759	Apis mellifera	Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Oceania	Rhabdoviridae	NA	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota
TRH804	SRR18500083	51881	51881	1	0.102413054736104	0.137931034482759	Apis mellifera	Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Oceania	Rhabdoviridae	NA	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota
TRH804	SRR18500088	8894	8894	1	0.102413054736104	0.137931034482759	Apis mellifera	Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Oceania	Rhabdoviridae	NA	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota
TRH804	SRR8867392	5336	5336	1	0.102413054736104	0.137931034482759	Apis mellifera	Eusocial	Female	pooled whole bodies	Hawaii	RNA	PRJNA531527 	2012	November	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Apis	Apini	North America	Rhabdoviridae	NA	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota
TRH787	SRR13404632	1523451	1524916	0.999039291344572	0.13587016481498	0.172413793103448	Apis mellifera	Eusocial	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Apis	Apini	Asia	Sinaivirus	NA	Sinaivirus	Nodamuvirales	Magsaviricetes	Kitrinoviricota
TRH787	SRR13404636	280769	281044	0.999021505529383	0.13587016481498	0.172413793103448	Apis mellifera	Eusocial	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Apis	Apini	Asia	Sinaivirus	NA	Sinaivirus	Nodamuvirales	Magsaviricetes	Kitrinoviricota
TRH778	SRR18500090	7077115	7086478	0.998678751278138	0.368434729712589	0.431034482758621	Apis mellifera	Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Oceania	Iflavirus	NA	Iflavirus	Picornavirales	Pisoniviricetes	Pisuviricota
